id,producto,description,precio,categorias,imagen,linkPago
107,Cepillo Alisador De Pelo,COD OR: HQT-906 -   Con el cepillo alisador eléctico HQT-906 conseguirás alisar y quitar e..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/HQT-906%20(1).jpeg,<paymentLink>
3,Lampara Proyector Bluetooth Astronauta,"COD OR: ASTRO-195   Ideal para crear ambientes relajantes, románticos o temáticos!- D..",,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%203/ASTRO-195%20(2).jpeg,<paymentLink>
93,Mini Waflera,COD OR: MINIWAFLERA    Ideal para cualquier cocina!Voltaje: 220 VCaracterísticas:* Ma..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/MINIWAFLERA%20(1).jpeg,<paymentLink>
112,Cepilladora Electrica Resistente Al Agua,COD OR: PS-3505 -   La limpieza al alcance de un botón!- Portátil y duradero- Recargable U..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/PS-3505.jpeg,<paymentLink>
103,Secador De Pelo Viajero Profile,"COD OR: 45,009 -   PR-MX150Potencia y precisión para un peinado perfecto!Secador De Pelo V..",,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/PR-MX150%20(1).jpeg,<paymentLink>
364,Jarra Electrica Boma,COD OR: BM-1809   Ideal para llevar a todos lados!Capacidad: 0.6LPotencia: 700WMateri..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/WhatsApp%20Image%202026-04-30%20at%2015.22.08.jpeg,<paymentLink>
271,Calentador De Pies ElÉctrico,Codigo: DUL - FW-3030                    &nbs..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/FW-3030%20(3).jpg.jpeg,<paymentLink>
202,Auricular Bluetooth Treqa,COD OR: BT-35       Display / TáctilDuración de batería: 3 horas aprox..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/DAN-M98-.jpg,<paymentLink>
8,Radio Portatil Cmik Am/fm,COD OR: ICF-8    Ideal para amantes de la radio tradicional!- AM / FM- Funciona con 2..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%203/ICF-8%20(1).jpeg,<paymentLink>
207,Masajeador,COD OR: GX-608    La herramienta eléctrica de masaje de cuello está diseñada para pro..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/DUL-GX-608.jpeg,<paymentLink>
5,Parlante Bluetooth Portable,COD OR: X-911   Ideal para llevar música y audio de alta calidad a cualquier lugar!- ..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%203/X-911%20(2).jpeg,<paymentLink>
309,MicrÓfono InalÁmbrico Para Karaoke Con Altavoz,COD OR: V5         Micrófono Inalámbrico Karaoke con ParlanteLlev..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/DUL-V5%20(1).jpeg,<paymentLink>
380,JARRA CAFETERA ELECTRICA,COD OR: BM-1626 -   Disfrutá de un café delicioso y fresco con cada preparación.- Su ..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%205/DUL-BM-1626%20(1).jpeg,<paymentLink>
121,Foco Cob Exterior,COD OR: FXCOB-50 - COD WEB: 500Ideal para iluminar áreas medianas y grandes con alta intensidad!- Po..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/FXCOB-50.jpeg,<paymentLink>
128,Destornillador Taladro Recargable,"COD OR: ED47 -    Ideal para cualquier tipo de trabajo en el Hogar!- Puntas, dados y ..",,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/ED47.jpeg,<paymentLink>
108,Cepillo ElÉctrico Smartbrush 3 En 1,"COD OR: MU-008   Ideal para tus mejores looks!- Seca, alisa y da volumen- Tecnología iónic..",,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/MU-008%20(3).jpeg,<paymentLink>
260,Mini Camara Wifi Inalambrica,COD OR: A-9  Mini cámara WiFi que ofrece grabación en HD 720P/1080P con un ángulo de visió..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/DUL-A-9%20(1).jpeg,<paymentLink>
274,Cortapelo Para Mascotas Con Accesorios,COD OR: PC-627     Ideal para cuidar el pelaje y la piel de tu mascota!  Co..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/DUL-PC-627.jpeg,<paymentLink>
102,Corta Pelo Trimmer Dorada,COD OR: B0188   Máquina de Afeitar Profesional Cortadora Patillera Hair Clipper¡Disfruta r..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/B0188%20(1).jpeg,<paymentLink>
126,Linterna Recargable Usb,"COD OR: T6-19 - Perfecta para actividades al aire libre, emergencias y uso diario!- 450 lúmenes..",,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/T6-19.jpeg,<paymentLink>
100,Balanza Digital Ledstar Inteligente Con App,"COD OR: LB-17A    Análisis corporal al instante!- Hasta 180kg- 26x26x0,4cm- Base anti..",,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/LB-17A.jpeg,<paymentLink>
4,Parlante Portatil Bluetooth,COD OR: TG113   Ideal para llevar música y audio de alta calidad a cualquier lugar!- ..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%203/TG113.jpeg,<paymentLink>
275,Dispensador Con Timer Para Mascotas,"COD OR: EG-603     Ideal para dueños con horarios complicados, viajes o lar..",,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/DUL-EG-603%20(1).jpeg,<paymentLink>
133,Teclado Wireless Ledstar Con Luz,COD OR: LAT-I8 -   Ideal para jugar o trabajar de noche en entornos de baja luminosidad!- ..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/LAT-I8%20(1).jpeg,<paymentLink>
382,MICROFONO SOLAPERO INALAMBRICO TIPO C,COD OR: K8-C    El micrófono inalámbrico K8 USB-C es la herramienta perfecta par..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%205/DUL-K8-C.jpeg,<paymentLink>
109,Cortapelo Ledstar Hair Clipper C/cable,COD OR: LCP-7604 -    Tu aliada para un estilo impecable!- Hoja de acero inoxidable- ..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/LCP-7604%20(1).jpeg,<paymentLink>
44,Batidor Y Espumador PortÁtil Recargable,COD OR: JBQ-3 -   El compañero perfecto para los amantes del café y los postres!- 3 Veloci..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%203/JBQ-3%20(1).jpeg,<paymentLink>
7,Auricular Ledstar Street Bluetooth,COD OR: LA-STREET    Ideales para viajes y uso diario!- Conexión inalámbrica- FM / US..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%203/LA-STREET%20(1).jpeg,<paymentLink>
143,Timbre Inalambrico A Bateria,COD OR: 3900C -    Ideal para que las visitas no esperen de más!- Fácil de instalar- ..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/3900C.jpeg,<paymentLink>
125,Set X 3 Luces Led De Uso Interior,"COD OR: X56COB-3+1 - Ideal para alacena, placard, muebles o como luces de emergencia!- Control ..",,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/X56COB-3+1%20(1).jpeg,<paymentLink>
92,Licuadora PortÁtil,COD OR: HM-03 - COD WEB: 303     Prepará tus licuados donde sea!- 380ml- Motor 3.6V- ..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/HM-03%20(1).jpeg,<paymentLink>
136,Tira De Luz Led Rgb,"COD OR: (24E1218) -     Ideales para ambientar bares, restaurantes, boliches y locale..",,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/241218%20(1).jpeg,<paymentLink>
99,Espejo Con Luz Led,"COD OR: YB-003   Ideal para maquillarte todos los días!- Ángulo ajustable- 19,7x13x1,4cm- ..",,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/YB-003%20(1).jpeg,<paymentLink>
114,Aspiradora PortÁtil InalÁmbrica,COD OR: AS-228 -   Ideal para mantener tus sillones y vehículos impecables!- Potencia de 1..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/AS-228.jpeg,<paymentLink>
132,Alargador Zapatilla Con Puertos Celular,COD OR: (24E1215) -   Ideal para conectar tus dispositivos sin preocupaciones!- Cable de 1..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/241215%20(1).jpeg,<paymentLink>
363,Parlante PortÁtil Treqa,COD OR: X1   Lleva la música a todas partes!TWSBatería recargableDistancia: 10 mts.Batería..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/DAN-EX0036%20(6).jpeg,<paymentLink>
366,Balanza Mini Digital,COD OR: A01        Presentamos la minibáscula digital de bolsillo de alta p..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%205/DUL-A01%20(2).jpeg,<paymentLink>
131,Alargador Zapatilla,COD OR: (25E4036) -    Largo del cable: 1.5 cm. Cantidad de tomas: 5. Su frecuencia e..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/254036.jpeg,<paymentLink>
111,Removedor De Pelusas A Pila,COD OR: JN-5207 -  Mantén tu ropa en excelente estado!- Ergonómico y fácil de usar- Portát..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/JN-5207%20(3).jpeg,<paymentLink>
51,Dispensador De Agua PortÁtil Con Adaptador,COD OR: WD800 -    Dispensa agua potable de manera fácil y conveniente!- Batería de 8..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%203/WD800%20(3).jpeg,<paymentLink>
43,Batidor Espumador Capuccino X 2 Unidades,"COD OR: SETX2BATIDORCAPUCCINO -    Para hacer el mejor capuchino, omelette, milk shak..",,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%203/SETX2BATIDORCAPUCCINO%20(1).jpeg,<paymentLink>
124,Luz Led Solar Con Sensor,COD OR: 7996 -    Ideal para iluminar zonas exteriores!- 30 LEDs- Resistente al agua-..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/7996.jpeg,<paymentLink>
134,Cargador Treqa Usb Doble 3.1a,COD OR: CH-621 - Ideal para cargar rápidamente hasta dos dispositivos simultáneamente!- 2 puert..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/CH-621.jpeg,<paymentLink>
365,Mini Afeitadora Electrica,"COD OR: SH-01    - Diseño portable que se adapta a tu llavero, ideal para llevar a cu..",,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%205/DUL-SH-01.jpeg,<paymentLink>
270,Limpiador Facial Exfoliante,Codigo: DUL-MU-006                      ..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/MU-006.jpg,<paymentLink>
138,LÁmpara Bola De Luces Led Rgb Giratoria,"COD OR: XMQ -   Ideal para ambientaciones de Bares, boliches, fiestas, cumpleaños, Etc!- 3..",,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/XMQ%20(2).jpeg,<paymentLink>
129,Set X 2 Luces Led De Silicona Para Bicicleta,COD OR: HJ008-2 -   Ilumina tu camino!- Blanca y roja- Tres modos de luminosidad- Funciona..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/HJ008-2%20(2).jpeg,<paymentLink>
135,Lampara Led Flexible Portatil,COD OR: 54262 -   El Velador Led Flexible A Pilas' es un mini velador LED flexible con bot..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/TECNO/2026/CAMP%204/54262%20(1).jpeg,<paymentLink>
252,Bata Dohler Mic. Flannel,Ideal para usar despúes de la ducha!   BATA DOHLER 100% MICROFIBRA -TALLE P / MEDIDAS APRO..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/2026/CAMP%204/7730784083939%20-%207730784083991%20-%207730784084059%20-%207730784084110%20(1).jpg,<paymentLink>
221,Set De BaÑo 2 Pzas,"SET ACCESORIOS DE BAÑO 2 PIEZAS: DISPENSADOR DE JABON LIQUIDO. MEDIDAS 16,5CM ALTO 6,5CM DIAMETRO PO..",,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7730784142872%20(1).jpg,<paymentLink>
262,Juego Toalla  2 Pzas Prisma,Codigo: 7891497495928                    ..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7891497495928%20BAÑO%20TOALLA%20JUEGO%202%20PZAS%20PRISMA%20EST%2028179%20ACQUA%20-%20BCOCELESTE.jpg,<paymentLink>
242,ToallÓn Playero Circular Microfibra Unicornio,Codigo: 7730784139506                    ..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7730784139506.jpg,<paymentLink>
243,Bata Poncho Vel 60*120,BATA PONCHO CON FORMA INFANTIL IDEAL PARA SALIR DE LA DUCHA MATERIAL: 100% ALGODÓN MEDIDA: 60x120cm...,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7730784147563%20(1).jpg,<paymentLink>
241,Alfombra Est C/mem 100x160 Calles,Codigo: 7730784172022                    &nbs..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7730784172022.jpeg,<paymentLink>
266,Toalla 70*140 Comfort,TOALLAS DOHLER LINEA COMFORT 100% ALGODÓN GRAMAJE: 500g/m2 MEDIDA TOALLA ROSTRO: 50x90cmMEDIDA ..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/HOY/7891497989816_7891497989786_7891497989823_7891497989793_7891497113921_7891497113907%20(1).jpg,<paymentLink>
264,Toalla 70*140 Perola Estampada,"TOALLA DE BAÑO DOHLERMEDIDA: 70x140cmCOMPOSICIÓN: 100% ALGODÓN, GRAMAJE: 400 G/M2,..",,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/HOY/7891497887600_7891497887563.jpg,<paymentLink>
250,Playera Velour 70x130,"TOALLA INFANTIL MEDIDAS: 70x130cm MATERIAL: 100% ALGODÓN ATERCIOPELADA, MUY SUAVE...",,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7730784165444.jpg,<paymentLink>
251,Bata Poncho Vel 60*120,BATA PONCHO CON CAPUCHA VELOUR TOQUE SUAVE - 100% ALGODÓN MEDIDA: 60x120cm - COLORES VIVOS...,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7730784147549_1.jpg,<paymentLink>
244,Alfombra  Chenille 40*60,ALFOMBRA INFANTIL IDEAL PARA EL BAÑO A EL DORMITORIO MEDIDA: 40x60cm - TOQUE SUAVE - COMPOSICIÓN: 10..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7730784172039.jpeg,<paymentLink>
261,Juego Toalla 2 Pzas Priori,"JUEGO DE TOALLAS DOHLER LINEA PRIORI 100% ALGODÓN, GRAMAJE 340G/M2 MEDIDA TOALLA ROSTRO: 50x70cm MED..",,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7891497146936%20(1).jpg,<paymentLink>
296,Toalla De BaÑo Dohler Fiorella,Codigo:7891497024074                      &nb..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/HOY/7891497024081%20-%207891497024074.png,<paymentLink>
267,Toalla 70*140 Prisma Estampada,TOALLA DE BAÑO DOHLER LINEA PRISMAMEDIDA: 70x140cmCOMPOSICIÓN: 100% ALGODÓNGRAMAJE: 400 G/M2 &n..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/HOY/7891497221367%20BAÑO%20TOALLA%2050x80%20PRISMA%20EST%205131227%20LUN%20GRIS%20-%207891497220131%20BAÑO%20TOALLA%2070140%20PRISMA%20EST%205131170%20LUN%20GRIS%20-.jpg,<paymentLink>
265,Toalla 70*140 Prisma,"TOALLA DE BAÑO DOHLERMEDIDA: 70x140cmCOMPOSICIÓN: 100% ALGODÓN, GRAMAJE: 400 G/M2...",,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/HOY/7891497598643%20-%207891497598339.jpg,<paymentLink>
254,Toalla 70*140 Prisma,"Suave y absorbente!      TOALLAS DOHLER LISAS LINEA PRISMA 100% ALGODÓN, GRAMAJE..",,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/2026/CAMP%204/7891497858365%20BAÑO%20TOALLA%205080%20PRISMA%20AF-1290%2067554478053%20CERE%20-%20CEREZA%20-%207891497858358%20BAÑO%20TOALLA%2070140%20PRISMA%20AF-1290%2067554478088%20-%20CEREZA.jpg,<paymentLink>
234,Cortina Mic. Home Class 180*180,"CORTINA DE BAÑO CON ARGOLLAS - TAMAÑO: 180x180cm -COMPOSICIÓN: 100% MICROFIBRA - WATERPROOF, ANTIHON..",,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7730784156084.jpg,<paymentLink>
210,Accesorios De BaÑo 3 Pzas Glamour,SET ACCESORIOS DE BAÑO MATERIAL: POLIPROPILENO CONTIENE 3 PIEZAS: 1 JABONERA DE 285ml - 6.5x16c..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7899808865743%20BAÑO%20ACCESORIOS%203%20PZAS%20GLAMOUR%2014666%20-%20TRANSPARENTE%20(1).jpg,<paymentLink>
213,Set De BaÑo 3 Pzas,"SET X3 ACCESORIOS PARA BAÑO DE CERAMICA LABRADA CONTIENE: 1 DISPENSADOR DE JABÓN 6x17cm, 1 PORT..",,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7730784154271%20BAÑO%20ACCESORIOS%20CERAMICA%20SET%203%20PZAS%20LABRADA%20CELEST%20-%20CELESTE%20(1).jpg,<paymentLink>
230,Cortina Home Class Jacq Dobby 180*180,CORTINA DE BAÑO MEDIDAS: 180x180cm COMPOSICIÓN: 100% MICROFIBRA - WATER PROOF - VIENE CON 12 ARGOLLA..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7730784159054%20BAÑO%20CORTINA%20HOME%20CLASS%20JACQ%20DOBBY%20180x180%20-%20AZUL.png,<paymentLink>
239,Alfombra Microfibra 40*60,ALFOMBRA PARA BAÑOTAMAÑO: 40x60cm COMPOSICIÓN: 100% MICROFIBRA CON ANTIDESLIZANTE...,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7730784001513%20BAÑO%20ALFOMBRA%20MICROFIBRA%2040x60%20BEIGE%20-%20BEIGE%20(1).jpg,<paymentLink>
219,Bamboo Set 2 Pzas,Codigo: 7730784130541                    &nbs..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7730784130541.jpg,<paymentLink>
238,Alfombra Microfibra 43*61 H&k,ALFOMBRA CON MEMORIA TAMAÑO 43 x 61cm. COMPOSICIÓN: MICROFIBRA. ANTIDESLIZANTE. IDEAL PARA DECORAR T..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7730784129224.png,<paymentLink>
259,Toalla 65*130 Priori,TOALLAS DOHLER LINEA PRIORI 100% ALGODÓN GRAMAJE: 340g/m2 MEDIDA TOALLA ROSTRO: 50x70cmMEDIDA TOALLA..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/ulti/7891497027648%20-%207891497027525.jpg,<paymentLink>
232,Toalla 65*140 Paris,TOALLA DE BAÑO LINEA PARIS - MEDIDA: 65x140cm -COMPOSICIÓN: 100% ALGODÓN - GRAMAJE: 300g/m2...,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7891497146912%20BAÑO%20TOALLA%2050x70%20AF-1671%20PARIS%205669251%20-%20NEGRO%20-%207891497146639%20BAÑO%20TOALLA%2065140%20AF-1671%20PARIS%205669243%20-%20NEGRO.jpg,<paymentLink>
231,Cortina Jacq Hc,CORTINA DE BAÑOMEDIDAS: 180x180cm COMPOSICIÓN: 100% MICROFIBRA - WATER PROOF - VIENE CON 12 ARGOLLAS..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7730784170783%20BAÑO%20CORTINA%20JACQ%20HC%20LISA%20AMARILLO%20-%20AMARILLO.jpg,<paymentLink>
249,Playera Velour 70*130,"TOALLA INFANTIL MEDIDAS: 70x130cm MATERIAL: 100% ALGODÓN ATERCIOPELADA, MUY SUAVE...",,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7891497669817%20(1).png,<paymentLink>
295,Toalla 50*90 Comfort,TOALLAS DOHLER LINEA COMFORT 100% ALGODÓN GRAMAJE: 500g/m2 MEDIDA TOALLA ROSTRO: 50x90cmMEDIDA ..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/HOY/7891497989816_7891497989786_7891497989823_7891497989793_7891497113921_7891497113907%20(1).jpg,<paymentLink>
229,Cortina Bukara Lisa C/transparencia,CORTINA DE BAÑO BUKARA.COMPOSICIÓN: 100% PEVA.TAMAÑO: 180x180cm.COLOR LISO CON FRANJA TRASLUCIDA.INC..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7730784142810%20BAÑO%20CORTINA%20BUKARA%20LISA%20CTRANSPARENCIA%20MOSTAZA%20-%20MOSTAZA.jpg,<paymentLink>
228,Alfombra Home Class Chenille 40x60,"ALFOMBRA DE BAÑO, TAMAÑO: 40x60cm COMPOSICIÓN: 100% POLIÉSTER, ANTIDESLIZANTE...",,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7730784107949%20BAÑO%20ALFOMBRA%20HOME%20CLASS%20CHENILLE%2040x60%20-%20GRIS.jpg,<paymentLink>
227,Alfombra Dohler Home Class Chenille 40*60,"ALFOMBRA DE BAÑO, TAMAÑO: 40x60cm COMPOSICIÓN: 100% POLIÉSTER, ANTIDESLIZANTE, VARIOS COLORES...",,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7730784112004%20BAÑO%20ALFOMBRA%20HOME%20CLASS%20CHENILLE%2040x60%20-%20BLANCO.jpg,<paymentLink>
255,Bata Poncho Plus,BATA PONCHO CON CAPUCHA VELOUR TOQUE SUAVE - 100% ALGODÓN - MEDIDA: 70x90cm...,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7891497015881_3.jpg,<paymentLink>
263,Toalla 50*80 Perola,TOALLAS DOHLER LINEA PEROLA 100% ALGODÓN GRAMAJE: 400g/m2 MEDIDA TOALLA ROSTRO: 50x80cmMEDIDA TOALLA..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7891497886962_7891497886887.jpg,<paymentLink>
220,Accesorios Pp Set 4 Pzas,"KIT DE ACCESORIOS PARA BAÑO 4 PIEZAS. PLASTICO PP DE MUY BUENA CALIDAD. INCLUYE: 1 JABONERA, 1 DISPE..",,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7730784156107%20(1).jpg,<paymentLink>
240,Alfombra Pvc 38*60,ALFOMBRA PARA BAÑO. COMPOSICIÓN: PVC. MEDIDAS: 38x60cm -IDEAL PARA EVITAR RESBALONES EN LA DUCHA...,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7730784001483.jpg,<paymentLink>
256,Toalla 50*80 Prisma Estampada,"TOALLA DE ROSTRO DOHLERMEDIDA: 50x80cmCOMPOSICIÓN: 100% ALGODÓN, GRAMAJE: 400 G/M2,..",,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7891497201017%20BAÑO%20TOALLA%2050x80%20PRISMA%20EST%205680832%20APOLO%20-%207891497200997%20BAÑO%20TOALLA%2070140%20PRISMA%20EST%205680824%20APOLO%20-.jpg,<paymentLink>
253,Toalla 50*80 Prisma,"Suave y absorbente!      TOALLAS DOHLER LISAS LINEA PRISMA 100% ALGODÓN, GRAMAJE..",,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/2026/CAMP%204/7891497858365%20BAÑO%20TOALLA%205080%20PRISMA%20AF-1290%2067554478053%20CERE%20-%20CEREZA%20-%207891497858358%20BAÑO%20TOALLA%2070140%20PRISMA%20AF-1290%2067554478088%20-%20CEREZA.jpg,<paymentLink>
257,Toalla 50*80 Prisma,"TOALLA DE ROSTRO DOHLERMEDIDA: 50x80cmCOMPOSICIÓN: 100% ALGODÓN, GRAMAJE: 400 G/M2...",,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7891497598643%20-%207891497598339.jpg,<paymentLink>
212,Porta Jabon Liquido Glamour 285 Ml,"PORTA JABÓN LIQUIDO DE PLASTICO TRANSPARENTE CON TEXTURAMATERIAL POLIPROPILENO, MEDIDAS: 16.5x6.5cm ..",,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7899808871812.jpg,<paymentLink>
236,Cortina 1 PaÑo Mic Monstruos S/pack,Codigo: 7730784134723                    &nbs..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7730784134723.jpg,<paymentLink>
237,Toalla 65*130 Dohler Elegance,Codigo: 7891497003697                    &nbs..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7891497003703%20-%207891497003697.jpg,<paymentLink>
258,Toalla 50*80 Jacq Premium,"TOALLAS DOHLER JACQ PREMIUMCOMPOSICIÓN: 85% ALGODÓN GRAMAJE: 400 G/M2, MEDIDA TOALLA ROSTRO: 50x80cm..",,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7891497157321.jpg,<paymentLink>
216,Estuche De Viaje Con Botellas  Surtidos,Codigo: 7899808848463                    &nbs..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7899808848463%20BAÑO%20ACC%20ESTUCHE%20VIAJE%203%20BOTELLAS%2016231%20SURTIDOS%20-%20SURTIDOS%20(2).jpg,<paymentLink>
226,Toalla 50x70 Priori,TOALLAS DOHLER LINEA PRIORI 100% ALGODÓN GRAMAJE: 340g/m2MEDIDA TOALLA ROSTRO: 50x70cmMEDIDA TOALLA ..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7891497027631%20BAÑO%20TOALLA%2050x70%20AF-1657%20PRIORI%2079635796105%20-%20ROSA%20OSCURO%20-%207891497027518%20BAÑO%20TOALLA%2065x130%20AF-1657%20PRIORI%2079635796067%20-%20ROSA%20OSCURO%20(1).jpg,<paymentLink>
223,Soporte Shampoo Verde,Codigo: 7896042027036                    &nbs..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7896042027036_2.jpg,<paymentLink>
